title_word,count
moisture,2
paradigm,2
models,2
eye,2
inspection,2
llm-driven,2
aiot,2
finding,2
feature,2
compatible,2
bluetooth,2
glucose,2
function,2
gaussian,2
modality,2
parallel,2
tremor,2
verification,2
matter,2
agent,2
handheld,1
complex-controlled,1
perspective,1
starlink's,1
self-driving,1
mega-constellation,1
three-year,1
retrospective,1
transport,1
workload-aware,1
dvfs,1
tasks,1
accesswear,1
smartphone,1
accessible,1
accumo,1
accuracy-centric,1
multitask,1
offloading,1
edge-assisted,1
augmented,1
adaptivenet,1
post-deployment,1
diverse,1
autofed,1
heterogeneity-aware,1
beavis,1
balloon,1
enabled,1
batmobility,1
flying,1
seeing,1
carrier,1
aggregation,1
cancelling,1
protection,1
corekube,1
autoscaling,1
resilient,1
droidperf,1
objects,1
modern,1
enc2,1
tiny,1
iots,1
encoding,1
encryption,1
farfetchfusion,1
telepresence,1
grouping,1
rfids,1
gpsmirror,1
expanding,1
shadowed,1
regions,1
greenmo,1
sustainable,1
chain,1
magcode,1
nfc-enabled,1
barcodes,1
nfc-disabled,1
metastream,1
capture,1
creation,1
real,1
nerf2,1
radio-frequency,1
radiance,1
neuricam,1
key-frame,1
colorization,1
qfar,1
location-guided,1
scanning,1
codes,1
long,1
distances,1
rf-sifter,1
sifting,1
layer-0,1
mitigate,1
re-thinking,1
computation,1
offload,1
duty-cycled,1
radios,1
swam,1
swap,1
oomk,1
application,1
responsiveness,1
softly,1
deftly,1
scrolls,1
unfurl,1
splendor,1
rolling,1
taking,1
control,1
level,1
wisdom,1
teams,1
lessons,1
competition,1
therapypal,1
companion,1
diagnostic,1
tool,1
symptomatic,1
phenotyping,1
selection,1
low-end,1
spotsound,1
transmitting,1
slow,1
space,1
uniscatter,1
metamaterial,1
joint,1
unify,1
turning,1
fsk,1
actuation,1
soft,1
xcopy,1
mmfer,1
millimetre-wave,1
facial,1
expression,1
multimedia,1
apg,1
audioplethysmography,1
agritera,1
fruit,1
ripeness,1
sub-terahertz,1
anemoi,1
sensorless,1
automatic,1
airflow,1
breaking,1
notification-based,1
authentication,1
outside,1
bringing,1
technology,1
any,1
chroma,1
contexts,1
reinforce,1
configurations,1
hierarchy,1
miro,1
crescendo,1
wide-band,1
dancingant,1
body-empowered,1
utilizing,1
radiations,1
powerline,1
concurrency,1
non-orthogonal,1
resilience,1
rans,1
atlas,1
side,1
banks,1
sensor,1
versatile,1
beg,1
diffract,1
field,1
edges,1
lut-nn,1
centroid,1
table,1
lookup,1
pickup,1
position,1
recommendation,1
black-hole,1
lit,1
fine-gained,1
toothbrushing,1
commercial,1
led,1
toothbrush,1
low-bandwidth,1
self-improving,1
rare,1
m3a,1
multicarrier,1
misinformation,1
adversaries,1
masterkey,1
muse-fi,1
muti-person,1
near-field,1
variation,1
magtracer,1
cryptojacking,1
in-body,1
meta-speaker,1
source,1
projection,1
nonlinearity,1
millimobile,1
microrobot,1
millisign,1
signs,1
uavs,1
poor,1
visibility,1
conditions,1
mobispectral,1
hyperspectral,1
pmsat,1
earth,1
orbit,1
powerphone,1
unleashing,1
practically,1
principle,1
rf-search,1
searching,1
unconscious,1
victim,1
smoke,1
rf-enabled,1
remark,1
marker,1
single-pixel,1
cardinality,1
multi-vehicle,1
collaboration,1
asynchronous,1
rough,1
100,1
ghz,1
experiments,1
defense,1
under-screen,1
sencom,1
integrated,1
sign-to-911,1
assistive,1
glasses,1
signquery,1
interface,1
engine,1
languages,1
squint,1
voltage,1
taming,1
event,1
bio-inspired,1
algorithm,1
case,1
obstacle,1
avoidance,1
link,1
budget,1
experimental,1
validation,1
augmentation,1
ubipose,1
outdoor,1
meshes,1
vi-map,1
farms,1
pursuit,1
fidelity,1
accessibility,1
x-plane,1
large-capacity,1
upf,1
xporter,1
study,1
multi-port,1
charger,1
etag,1
energy-neutral,1
ear,1
body,1
temperature,1
dairy,1
cattle,1
mmsv,1
vehicular,1
street,1
view,1
imagery,1
urban,1
binary,1
million-scale,1
nano,1
neurons,1
latte,1
layer,1
algorithm-aware,1
parallelsfl,1
split,1
tackling,1
issues,1
rf-diffusion,1
time-frequency,1
panoramic,1
aerobridge,1
handoff,1
battery,1
foes,1
friends,1
effect,1
lightweight,1
multi-sensor,1
user-participatory,1
expansion,1
recap,1
reconstruction,1
gpms,1
attacking,1
ofdm-base,1
generated,1
harmonics,1
optically,1
rf-mediator,1
tuning,1
rfmagus,1
environment,1
networked,1
stand,1
alone,1
horcrux,1
cross,1
band,1
prediction,1
m2ho,1
mitigating,1
adverse,1
handovers,1
tcp,1
mambas,1
maneuvering,1
analog,1
array,1
subarrays,1
latency,1
keying,1
uncooperative,1
mechanism,1
6-dof,1
polaris,1
vision-free,1
fiducials,1
constellation,1
challenges,1
orientation,1
smartphone-equipped,1
ultra-wideband,1
chips,1
bere,1
recommender,1
behavioral,1
chorus,1
coordinating,1
logan,1
loss-tolerant,1
muv2,1
hybridization,1
venus,1
qoe,1
crowdsourced,1
multiflow,1
viewer,1
cross-medium,1
miniature,1
mechanical,1
antennas,1
hornbill,1
portable,1
touchless,1
electrochemical,1
bio-tag,1
multi-pesticide,1
leaf,1
wetness,1
mm-wave,1
microsurf,1
distribution,1
inside,1
microwave,1
oven,1
vib,1
micron-level,1
vibration,1
pattern,1
demeter,1
cross-soil,1
lpwan,1
alignment,1
process,1
management,1
interactive,1
revolutionizing,1
gateway,1
xgate,1
across,1
logical,1
seen,1
assisted,1
diagnosis,1
sisyphus,1
redefining,1
uncovering,1
problematic,1
designs,1
hindering,1
services,1
made,1
manipulating,1
forgery,1
ims,1
not,1
secure,1
phones,1
inaudible,1
stealthy,1
trigger,1
spectrogram,1
mirror,1
never,1
lies,1
unveiling,1
reflective,1
risks,1
glass-laden,1
short,1
strategy,1
defend,1
vishing,1
provcam,1
module,1
self-contained,1
tcb,1
producing,1
verifiable,1
evlesen,1
in-vehicle,1
ev-leaked,1
deploying,1
citywide,1
crowdsourcing,1
missing,1
people,1
dementia,1
panopticus,1
omnidirectional,1
object,1
station,1
travel,1
see,1
vehicles,1
occluded,1
soar,1
smart,1
roadside,1
infrastructure,1
cosmac,1
constellation-aware,1
satellites,1
deciphering,1
enigma,1
measurement,1
analysis,1
loratrimmer,1
optimal,1
condensation,1
chirp,1
trimming,1
decoding,1
sateriot,1
high-performance,1
ground-space,1
rural,1
stable,1
operational,1
drew,1
double-throughput,1
emulated,1
high-rate,1
throughput,1
limit,1
ofdm-based,1
savannah,1
baseband,1
minimal,1
zeroecg,1
zero-sensation,1
ecg,1
mosfet,1
asteroid,1
resource-efficient,1
hybrid,1
cloudric,1
virtualization,1
shared,1
delta,1
cloud-assisted,1
enrichment,1
flexnn,1
memory-constrained,1
spotlight,1
explainable,1
anomaly,1
autodroid,1
llm-powered,1
melting,1
evaluation,1
transformers,1
foundation,1
firmware,1
mobilegpt,1
augmenting,1
human-like,1
turbocharge,1
understanding,1
pilot,1
around,1
corner,1
automs,1
coverage,1
crowd,1
repeaters,1
multi-bounce,1
beyond-field-of-view,1
msense,1
unnoticeable,1
packet,1
siwis,1
wiprofile,1
unlocking,1
diffraction,1
sub-centimeter,1
target,1
admarker,1
biomarkers,1
alzheimer's,1
biomagnetism,1
inclusive,1
vital,1
modeling,1
feasibility,1
auscultation,1
metabioliq,1
aided,1
biofluids,1
neuralite,1
brain-computer,1
carbon,1
textile,1
uwb,1
gpsense,1
gastag,1
gas,1
graphene-based,1
rf-egg,1
solution,1
multi-target,1
multi-task,1
egg,1
incubation,1
mudis,1
audio-independent,1
wide-angle,1
leak-free,1
multi-directional,1
surf,1
communications,1
seascan,1
energy-efficient,1
color,1
uwbeacon,1
lighting,1
centimeter-level,1
wavepurifier,1
purifying,1
examples,1
end-to-end,1
gazetrak,1
acoustic-based,1
glass,1
frame,1
lightpure,1
realtime,1
purification,1
meatspec,1
meat,1
fraud,1
consumer-level,1
spectral,1
perceptual-centric,1
processors,1
5g-map,1
implications,1
cloud-based,1
deployments,1
aquascan,1
sonar-based,1
autoiot,1
model-based,1
fuzzing,1
b2lora,1
satellite-iot,1
coherent,1
combining,1
bluetooth-enabled,1
bora,1
bridge,1
direction,1
all,1
cgmm,1
continuous,1
wearables,1
chirpeye,1
fmcw,1
confidant,1
customizing,1
transformer-based,1
llms,1
d2moe,1
dual,1
moe-based,1
serving,1
espiro,1
pulmonary,1
earphone-acquired,1
easyspiro,1
assessing,1
lung,1
arbitrary,1
exhalations,1
mitigation,1
toleration,1
pathway,1
reuse,1
lpwans,1
signal-based,1
impedance-based,1
sensitive,1
glucosense,1
hedgehog,1
range,1
limits,1
ultrasonic,1
jammers,1
how,1
update,1
vran,1
hypercam,1
onboard,1
computer,1
l3gs,1
layered,1
splats,1
scene,1
llm-explorer,1
affordable,1
llm-based,1
exploration,1
apps,1
coexist,1
medusa,1
multi-view,1
biometric,1
wild,1
distributed,1
runtime,1
molesen,1
macro,1
micro,1
molecular-level,1
taste,1
nirf,1
hide,1
behind,1
nanoscatter,1
ambient,1
nevo,1
advancing,1
representation,1
passiveble,1
poison,1
cure,1
poisoning,1
polarvisor,1
clutter-free,1
markers,1
printed,1
paper,1
quinid,1
fdma-based,1
frequency-selective,1
antenna,1
rf-based,1
rivaling,1
approaches,1
seradar,1
secondary,1
reflections,1
intelligent,1
focus,1
when,1
delays,1
meet,1
winspy,1
cross-window,1
side-channel,1
android's,1
multi-window,1
mode,1
wook,1
downlink,1
ultra-low,1
x-resq,1
reverse,1
annealing,1
maximum-likelihood,1
mmtremor,1
parkinson's,1
essential,1
daily,1
life,1
adaptqnet,1
quantized,1
microcontrollers,1
unit,1
utilization,1
food,1
business,1
auto-uit,1
uav,1
trajectory,1
noisy,1
sparse,1
cloud,1
benchmarking,1
ultra-low-power,1
npus,1
leveraging,1
dd-livm,1
pioneering,1
cross-domain,1
photovoltaic,1
defect,1
infrared-visible,1
dragonfly,1
highly,1
gps-denied,1
dual-resonance,1
magnetoelectric,1
miniaturized,1
bio-implants,1
eos,1
energy-optimized,1
360-degree,1
edgegaussian,1
free-viewpoint,1
edge-client,1
elastic,1
focusx,1
all-in-focus,1
synthesis,1
formalization,1
l2cap,1
state,1
ghost,1
points,1
far-range,1
tunnel,1
home-based,1
dry,1
assessment,1
blink,1
kinematics,1
clinical,1
knowledge,1
distillation,1
llm-assisted,1
conformance,1
bugs,1
sdks,1
loraseek,1
denoising,1
ability,1
neural-enhanced,1
decoder,1
extraction,1
metaguardian,1
assistant,1
advanced,1
metamaterials,1
multi-antenna,1
leap,1
angle,1
constraints,1
myo-trainer,1
vision-based,1
muscle-aware,1
in-home,1
resistance,1
nationwide,1
behavior,1
last-mile,1
optsamp,1
sampling,1
rate,1
enhancement,1
rf-rock,1
intermodulation-based,1
unauthorized,1
identification,1
activation,1
spacesched,1
constellation-wide,1
resolving,1
track,1
congestion,1
uirapuru,1
timely,1
steerable,1
urgengo,1
urgency-aware,1
kernel,1
launching,1
vi-planning,1
planning,1
vega,1
immersive,1
splatting,1
verisafe,1
safeguarding,1
gui,1
logic-based,1
action,1
wdnn,1
weighted,1
diffractive,1
physical-layer,1
wile-audio,1
wide-coverage,1
low-energy,1
wifi-ble,1
programmable,1
accelerators,1
ceiver-fi,1
multi-link,1
fine-granularity,1
